order_item_id,item_price,return
38545,15.9,0
38546,29.9,0
38547,59.9,1
38548,59.9,0
38549,82.5,1
38550,24.9,0
38551,69.9,0
38552,109.9,1
38553,69.9,1
38554,279.9,1
38555,219.9,1
38556,199.9,0
38557,69.9,0
38558,49.9,0
38559,39.9,1
38560,149.9,0
38561,149.9,0
38562,39.9,1
38563,179.9,1
38564,149.9,1
38565,59.9,1
38566,159.9,1
38567,49.9,0
38568,26.9,0
38569,26.9,0
38570,29.9,0
38571,179.9,1
38572,219.9,1
38573,219.9,1
38574,249.9,1
38575,189.9,0
38576,189.9,0
38577,199.9,0
38578,199.9,0
38579,199.9,0
38580,79.9,1
38581,199.9,1
38582,199.9,1
38583,175,1
38584,99.9,1
38585,29.9,0
38586,69.9,1
38587,24.9,0
38588,89.9,1
38589,89.9,0
38590,89.9,1
38591,44.9,1
38592,44.9,0
38593,39.9,1
38594,29.9,0
38595,29.9,1
38596,159.9,1
38597,24.9,1
38598,24.9,1
38599,179.9,1
38600,179.9,1
38601,69.9,0
38602,69.9,1
38603,69.9,1
38604,59.9,1
38605,79.9,1
38606,119.9,1
38607,79.9,0
38608,59.9,1
38609,59.9,1
38610,99.9,0
38611,199.9,1
38612,59.9,1
38613,59.9,0
38614,69.9,0
38615,64.9,0
38616,39.9,0
38617,29.9,0
38618,34.9,0
38619,14.9,1
38620,49.9,0
38621,49.9,1
38622,29.9,1
38623,59.9,1
38624,69.9,0
38625,19.9,0
38626,39.9,1
38627,24.9,1
38628,19.9,1
38629,24.9,0
38630,89.9,0
38631,21.9,0
38632,9.9,0
38633,79.9,0
38634,19.9,1
38635,29.9,0
38636,29.9,0
38637,39.9,1
38638,39.9,0
38639,49.9,1
38640,14.9,0
38641,29.9,0
38642,49.9,0
38643,39.9,1
38644,44.9,0
38645,44.9,1
38646,14.9,1
38647,14.9,1
38648,79.9,1
38649,29.9,0
38650,99.9,1
38651,134.9,1
38652,79.9,0
38653,29.9,0
38654,119.9,0
38655,19.9,1
38656,19.9,1
38657,49.9,0
38658,49.9,1
38659,40,0
38660,19.9,1
38661,19.9,1
38662,69.9,0
38663,69.9,1
38664,79.9,0
38665,24.9,0
38666,24.9,0
38667,21.9,0
38668,21.9,0
38669,29.9,0
38670,49.9,1
38671,39.9,0
38672,21.9,0
38673,29.9,0
38674,99.9,0
38675,59.9,0
38676,119.9,1
38677,89.9,1
38678,89.9,0
38679,24.9,0
38680,69.9,0
38681,26.9,0
38682,59.9,1
38683,99.9,1
38684,149.9,1
38685,69.9,1
38686,69.9,0
38687,69.9,1
38688,69.9,1
38689,26.9,0
38690,26.9,0
38691,49.9,1
38692,79.9,0
38693,69.9,1
38694,69.9,0
38695,69.9,0
38696,19.9,1
38697,59.9,0
38698,59.9,1
38699,44.9,0
38700,79.9,1
38701,19.9,0
38702,199.95,0
38703,199.95,0
38704,39.95,0
38705,69.9,0
38706,99.9,0
38707,119.9,1
38708,89.9,1
38709,69.9,0
38710,199.95,1
38711,89.9,0
38712,69.9,0
38713,39.9,0
38714,39.9,1
38715,34.9,1
38716,22.45,0
38717,24.95,1
38718,79.95,1
38719,49.9,1
38720,29.9,1
38721,89.9,0
38722,64.9,1
38723,39.9,1
38724,19.9,1
38725,69.9,0
38726,29.9,1
38727,24.9,0
38728,12.9,0
38729,79.9,0
38730,29.9,0
38731,99.9,0
38732,79.9,0
38733,29.9,1
38734,29.9,1
38735,49.9,0
38736,89.9,0
38737,79.9,1
38738,99.9,1
38739,99.9,1
38740,74.9,1
38741,79.9,0
38742,89.9,1
38743,69.9,0
38744,64.9,0
38745,64.9,1
38746,39.9,0
38747,39.9,0
38748,89.9,0
38749,89.9,1
38750,79.9,1
38751,109.9,1
38752,99.9,0
38753,79.9,1
38754,89.9,0
38755,79.9,0
38756,49.95,1
38757,159,1
38758,154,1
38759,169.9,0
38760,64.9,1
38761,19.9,0
38762,39.9,1
38763,39.9,1
38764,24.9,0
38765,24.9,0
38766,39.9,1
38767,39.9,0
38768,39.9,0
38769,49.9,0
38770,49.9,0
38771,39.9,0
38772,19.9,0
38773,39.9,0
38774,19.9,0
38775,19.9,0
38776,39.9,0
38777,34.95,0
38778,39.95,0
38779,14.9,0
38780,19.9,0
38781,39.9,0
38782,29.9,1
38783,29.9,1
38784,64.9,1
38785,59.9,1
38786,59.9,0
38787,29.9,0
38788,39.9,0
38789,19.9,1
38790,119.9,0
38791,49.9,1
38792,119.9,1
38793,39.9,0
38794,24.9,0
38795,12.9,0
38796,59.9,0
38797,34.9,0
38798,39.9,1
38799,69.9,0
38800,69.9,0
38801,69.9,0
38802,69.9,0
38803,24.9,0
38804,29.9,0
38805,29.9,0
38806,39.9,0
38807,39.9,0
38808,29.9,0
38809,14.9,0
38810,29.9,0
38811,59.9,0
38812,29.9,0
38813,19.9,0
38814,19.9,0
38815,39.95,0
38816,89.9,0
38817,89.9,1
38818,79.9,0
38819,79.9,0
38820,69.9,1
38821,39.9,0
38822,59.9,0
38823,89.9,0
38824,89.9,0
38825,39.9,1
38826,39.9,1
38827,29.9,1
38828,24.9,1
38829,39.9,1
38830,29.9,1
38831,24.9,1
38832,29.9,1
38833,29.9,0
38834,29.9,0
38835,39.9,0
38836,29.9,0
38837,129.9,1
38838,129.9,1
38839,89.9,0
38840,89.9,1
38841,89.9,1
38842,119.9,1
38843,165,0
38844,59.9,0
38845,49.9,0
38846,54.9,0
38847,12.4,0
38848,29.9,1
38849,29.9,1
38850,64.9,0
38851,64.9,0
38852,64.9,0
38853,29.9,1
38854,74.9,1
38855,84.9,1
38856,84.9,1
38857,69.9,1
38858,25.95,0
38859,24.95,0
38860,32.95,0
38861,39.9,0
38862,89.9,1
38863,64.9,1
38864,75,0
38865,99.9,1
38866,79.9,1
38867,24.9,0
38868,69.9,1
38869,59.9,0
38870,79.9,0
38871,64.9,1
38872,69.9,1
38873,69.9,1
38874,159.9,1
38875,159.9,1
38876,119.9,1
38877,29.9,1
38878,69.9,0
38879,119.9,0
38880,99.9,0
38881,21.9,0
38882,49.9,0
38883,149.9,0
38884,189.9,0
38885,21.9,0
38886,69.9,1
38887,69.9,1
38888,69.9,1
38889,69.9,1
38890,49.9,1
38891,59.9,1
38892,39.9,0
38893,89.9,1
38894,39.9,1
38895,39.9,0
38896,49.95,0
38897,89.9,1
38898,24.9,0
38899,19.9,0
38900,119.9,0
38901,69.9,1
38902,89.9,1
38903,14.9,1
38904,14.9,1
38905,49.9,0
38906,119.9,1
38907,119.9,0
38908,109.9,0
38909,49.9,0
38910,24.9,0
38911,49.9,1
38912,79.9,1
38913,34.9,1
38914,49.9,0
38915,39.9,1
38916,99.9,1
38917,59.9,1
38918,69.9,1
38919,69.9,1
38920,69.9,1
38921,69.9,1
38922,69.95,0
38923,64.9,1
38924,129.9,1
38925,99.9,1
38926,99.9,1
38927,169.9,0
38928,169.95,0
38929,79.9,0
38930,159.9,1
38931,69.9,0
38932,79.9,1
38933,79.9,1
38934,89.9,0
38935,69.9,0
38936,69.9,0
38937,39.9,1
38938,49.9,1
38939,29.9,0
38940,59.9,1
38941,39.9,0
38942,89.9,1
38943,49.9,1
38944,69.9,1
38945,84.9,1
38946,26.9,1
38947,26.9,1
38948,49.9,1
38949,59.9,0
38950,39.9,1
38951,110,1
38952,39.9,0
38953,69.9,0
38954,19.9,0
38955,49.9,1
38956,49.9,1
38957,149.95,0
38958,49.9,0
38959,84.9,1
38960,89.9,1
38961,39.9,1
38962,99.9,0
38963,29.9,1
38964,119.9,1
38965,219.9,1
38966,199.9,1
38967,89.9,1
38968,89.9,1
38969,69.9,1
38970,139.9,1
38971,119.9,0
38972,79.95,0
38973,49.9,0
38974,49.9,1
38975,169.9,0
38976,79.9,0
38977,139.9,0
38978,19.9,0
38979,39.9,0
38980,69.9,1
38981,39.9,0
38982,24.9,0
38983,24.9,0
38984,199.9,1
38985,229.9,1
38986,49.9,0
38987,139.9,1
38988,69.9,0
38989,69.9,1
38990,49.9,0
38991,49.9,1
38992,49.9,1
38993,49.9,1
38994,119.9,0
38995,69.9,1
38996,69.9,0
38997,69.9,0
38998,49.9,0
38999,24.9,0
39000,49.9,1
39001,39.9,1
39002,59.9,1
39003,169.9,1
39004,24.9,0
39005,39.9,1
39006,39.9,0
39007,24.9,0
39008,39.9,0
39009,49.9,0
39010,119.9,0
39011,49.9,1
39012,49.9,1
39013,129.9,1
39014,59.9,1
39015,49.9,0
39016,149.9,1
39017,149.9,1
39018,119.9,1
39019,99.9,0
39020,39.9,1
39021,39.9,1
39022,39.9,1
39023,69.9,1
39024,39.9,1
39025,129.9,1
39026,27.48,1
39027,27.48,1
39028,99.9,1
39029,69.9,1
39030,149.9,1
39031,149.9,1
39032,69.9,1
39033,39.9,0
39034,39.9,0
39035,169.9,1
39036,159.9,1
39037,149.9,1
39038,259.9,1
39039,169.9,1
39040,89.9,1
39041,70,1
39042,129.9,1
39043,69.9,1
39044,199.9,1
39045,59.9,1
39046,79.9,1
39047,79.9,1
39048,59.9,0
39049,39.9,0
39050,130,0
39051,59.9,0
39052,99.9,1
39053,119.9,0
39054,159.9,0
39055,69.9,0
39056,69.9,0
39057,69.9,1
39058,39.9,0
39059,49.9,1
39060,49.9,1
39061,19.9,0
39062,29.9,0
39063,39.9,0
39064,299.95,1
39065,39.9,1
39066,39.9,1
39067,79.9,1
39068,89.9,0
39069,69.9,0
39070,99.95,1
39071,159.9,1
39072,154,1
39073,154,1
39074,49.9,1
39075,39.9,0
39076,59.9,0
39077,139.9,1
39078,189.95,1
39079,299.9,1
39080,99.9,0
39081,99.9,1
39082,14.9,0
39083,129.9,1
39084,99.9,0
39085,39.9,0
39086,299.95,1
39087,139.9,1
39088,49.9,0
39089,99.9,0
39090,59.9,0
39091,119.9,0
39092,99.9,1
39093,79.9,0
39094,79.9,0
39095,79.9,0
39096,139.9,0
39097,79.9,1
39098,109.9,0
39099,59.9,0
39100,109.9,1
39101,21.9,0
39102,21.9,0
39103,24.9,0
39104,59.9,1
39105,59.9,1
39106,39.9,1
39107,29.9,1
39108,29.9,1
39109,4.9,0
39110,4.9,0
39111,4.9,0
39112,4.9,0
39113,44.95,1
39114,44.95,1
39115,39.9,1
39116,24.9,0
39117,29.9,0
39118,89.9,0
39119,99.9,0
39120,49.9,0
39121,69.9,0
39122,119.9,1
39123,59.9,0
39124,159.9,1
39125,149.9,0
39126,34.95,0
39127,159.9,0
39128,89.9,1
39129,69.9,0
39130,24.9,0
39131,29.9,0
39132,149.9,0
39133,49.9,1
39134,59.9,1
39135,49.95,0
39136,89.9,1
39137,49.95,1
39138,24.9,1
39139,39.9,0
39140,59.9,1
39141,169.9,1
39142,69.9,1
39143,89.9,1
39144,29.9,0
39145,219.9,1
39146,279.9,1
39147,79.9,1
39148,89.95,1
39149,89.95,1
39150,79.9,1
39151,99.9,1
39152,119.9,1
39153,39.9,1
39154,89.9,1
39155,129.9,0
39156,129.9,1
39157,39.9,1
39158,59.9,1
39159,149.9,1
39160,79.9,0
39161,59.9,0
39162,49.9,1
39163,34.95,0
39164,39.9,1
39165,39.9,1
39166,69.9,0
39167,99.9,1
39168,149.9,0
39169,39.9,0
39170,79.9,1
39171,69.9,1
39172,69.9,1
39173,69.9,1
39174,49.9,1
39175,39.9,1
39176,39.9,1
39177,99.9,1
39178,69.9,1
39179,89.9,0
39180,89.9,0
39181,89.9,1
39182,24.9,1
39183,69.9,0
39184,119.9,0
39185,129.9,1
39186,139.9,1
39187,170,1
39188,169.9,1
39189,69.9,1
39190,39.9,1
39191,14.9,0
39192,24.9,1
39193,49.9,1
39194,49.9,0
39195,49.9,1
39196,49.9,0
39197,59.9,0
39198,79.9,1
39199,89.9,1
39200,49.95,0
39201,39.9,0
39202,59.9,1
39203,129.9,0
39204,79.9,0
39205,89.9,1
39206,99.9,0
39207,99.9,0
39208,69.95,0
39209,79.9,1
39210,199,0
39211,69.9,1
39212,39.9,0
39213,29.9,1
39214,29.9,0
39215,49.9,0
39216,79.9,0
39217,129.9,0
39218,59.9,1
39219,79.9,0
39220,119.9,0
39221,24.9,1
39222,74.9,0
39223,79.9,0
39224,9.95,0
39225,69.9,0
39226,149.9,0
39227,159.9,1
39228,149.9,0
39229,69.9,1
39230,49.9,0
39231,49.9,0
39232,49.9,0
39233,39.9,1
39234,39.9,1
39235,39.9,1
39236,21.9,0
39237,21.9,0
39238,299.95,1
39239,279.95,1
39240,279.95,1
39241,129.9,1
39242,129.9,1
39243,329.9,1
39244,329.9,0
39245,0,0
39246,29.9,1
39247,69.9,0
39248,89.9,1
39249,49.95,1
39250,199.9,1
39251,139.9,1
39252,55.9,0
39253,59.9,1
39254,59.9,0
39255,79.9,1
39256,79.9,1
39257,49.9,1
39258,49.9,1
39259,49.9,0
39260,49.9,1
39261,49.9,0
39262,49.9,1
39263,169.9,0
39264,199.9,1
39265,119.9,0
39266,119.9,1
39267,119.9,1
39268,119.9,1
39269,109.95,0
39270,119.95,1
39271,119.95,0
39272,129.95,0
39273,69.9,1
39274,69.9,1
39275,89.9,1
39276,40,0
39277,79.9,1
39278,89.9,0
39279,119.9,0
39280,69.9,0
39281,69.9,0
39282,159.9,1
39283,134.9,1
39284,169.9,1
39285,59.95,1
39286,165,1
39287,49.9,1
39288,34.9,1
39289,24.9,1
39290,39.9,0
39291,139.9,0
39292,129.9,1
39293,69.9,1
39294,129.9,1
39295,39.9,0
39296,119.9,1
39297,139.9,1
39298,139.9,0
39299,129.9,0
39300,129.9,0
39301,159.9,0
39302,74.9,1
39303,89.9,1
39304,89.9,1
39305,69.9,1
39306,119.9,0
39307,79.9,1
39308,169.9,0
39309,169.9,1
39310,69.9,0
39311,139.9,0
39312,139.9,1
39313,199.9,1
39314,299.9,1
39315,219.9,1
39316,119.9,0
39317,79.9,0
39318,49.9,0
39319,59.9,1
39320,14.9,1
39321,69.9,0
39322,39.9,0
39323,59.9,0
39324,79.9,1
39325,24.9,1
39326,89.9,1
39327,49.9,0
39328,89.95,1
39329,89.9,1
39330,32.95,0
39331,64.66,0
39332,65.95,1
39333,79.9,1
39334,159.9,1
39335,159.9,1
39336,69.9,0
39337,199.9,1
39338,179.9,1
39339,149.9,0
39340,149.9,0
39341,59.9,0
39342,29.9,0
39343,29.9,0
39344,29.9,0
39345,24.9,0
39346,79.9,0
39347,79.9,0
39348,159.9,0
39349,49.9,0
39350,34.9,0
39351,144.9,1
39352,14.9,0
39353,14.9,0
39354,14.9,0
39355,49.9,0
39356,49.9,0
39357,49.9,0
39358,24.9,0
39359,99.9,0
39360,29.9,0
39361,199.9,1
39362,14.9,0
39363,14.9,0
39364,14.9,0
39365,59.9,0
39366,99.9,0
39367,79.9,0
39368,34.95,0
39369,34.95,0
39370,34.95,0
39371,139.9,1
39372,89.9,1
39373,119.9,1
39374,59.9,0
39375,89.9,0
39376,64.9,0
39377,89.9,1
39378,299.9,1
39379,189.9,0
39380,189.9,0
39381,89.95,1
39382,24.9,0
39383,79.9,0
39384,79.9,1
39385,49.9,0
39386,59.9,1
39387,49.9,1
39388,39.9,0
39389,149.95,0
39390,189.9,1
39391,139.9,1
39392,14.9,0
39393,17.9,1
39394,17.9,1
39395,26.9,0
39396,26.9,0
39397,149.9,1
39398,119.9,1
39399,59.9,0
39400,59.9,0
39401,39.9,0
39402,69.9,1
39403,69.9,0
39404,34.9,1
39405,69.9,0
39406,59.9,0
39407,19.9,0
39408,69.9,0
39409,59.9,0
39410,119.9,0
39411,139.9,1
39412,159.9,1
39413,154,0
39414,149.9,1
39415,69.9,1
39416,59.9,1
39417,59.9,0
39418,149.9,1
39419,139.9,1
39420,69.9,0
39421,59.9,1
39422,69.9,0
39423,99.9,1
39424,74.9,0
39425,49.95,1
39426,69.9,0
39427,99.9,0
39428,49.9,0
39429,59.9,0
39430,99.9,0
39431,99.9,0
39432,59.9,0
39433,39.9,0
39434,19.9,0
39435,19.9,0
39436,19.9,0
39437,99.9,0
39438,119.9,0
39439,34.9,1
39440,89.9,1
39441,49.9,1
39442,79.9,1
39443,14.9,0
39444,59.9,0
39445,39.9,0
39446,39.9,0
39447,19.9,0
39448,64.9,1
39449,39.9,0
39450,59.9,0
39451,59.9,1
39452,59.9,1
39453,59.9,1
39454,39.9,1
39455,39.9,1
39456,49.9,1
39457,59.9,0
39458,29.9,0
39459,14.9,0
39460,99.9,1
39461,49.9,1
39462,89.9,1
39463,59.9,1
39464,149.9,0
39465,159.9,1
39466,134.9,0
39467,139.9,1
39468,29.9,0
39469,59.9,1
39470,39.9,1
39471,49.9,0
39472,39.9,0
39473,19.9,0
39474,219.9,1
39475,219.9,1
39476,59.9,0
39477,24.9,0
39478,39.9,1
39479,39.9,1
39480,19.9,0
39481,24.9,0
39482,89.9,1
39483,39.9,0
39484,89.9,1
39485,89.9,0
39486,89.9,0
39487,89.9,1
39488,44.9,1
39489,39.9,1
39490,39.9,1
39491,14.9,0
39492,29.9,0
39493,59.9,0
39494,69.9,0
39495,59.9,0
39496,24.9,0
39497,39.9,1
39498,34.9,1
39499,184,0
39500,239.9,1
39501,259.9,1
39502,29.9,1
39503,29.9,0
39504,39.95,1
39505,39.95,1
39506,79.9,1
39507,119.9,1
39508,119.9,1
39509,159.9,1
39510,159.9,1
39511,149.9,0
39512,134.9,1
39513,129.9,1
39514,149.9,1
39515,129.9,1
39516,39.9,0
39517,24.9,0
39518,29.9,0
39519,79.9,0
39520,19.9,0
39521,39.9,1
39522,39.9,0
39523,9.9,0
39524,89.9,1
39525,99.9,1
39526,24.9,0
39527,9.9,0
39528,9.9,0
39529,49.9,1
39530,49.9,1
39531,14.9,0
39532,89.9,1
39533,89.9,1
39534,69.9,1
39535,69.9,1
39536,49.9,1
39537,14.9,0
39538,65,1
39539,169.9,1
39540,130,1
39541,120,1
39542,169.9,0
39543,29.9,0
39544,59.9,0
39545,49.9,0
39546,69.9,0
39547,42.95,0
39548,89.9,0
39549,99.9,0
39550,79.9,0
39551,89.9,0
39552,69.9,1
39553,29.9,0
39554,149.9,0
39555,134.9,0
39556,19.9,1
39557,99.9,0
39558,69.9,0
39559,199.9,0
39560,39.9,0
39561,24.9,1
39562,99.9,0
39563,59.9,0
39564,119.9,1
39565,69.9,0
39566,29.9,0
39567,49.9,0
39568,69.9,1
39569,69.9,1
39570,69.9,0
39571,39.9,0
39572,79.9,1
39573,139.9,1
39574,89.9,1
39575,26.9,0
39576,26.9,1
39577,29.9,0
39578,29.9,1
39579,169.9,1
39580,135,0
39581,89.95,0
39582,69.9,1
39583,99.9,1
39584,69.9,0
39585,69.9,0
39586,4.9,0
39587,69.9,1
39588,24.9,0
39589,29.9,0
39590,34.9,0
39591,69.9,0
39592,19.9,0
39593,19.9,0
39594,69.9,1
39595,69.9,1
39596,69.9,1
39597,69.9,1
39598,89.9,1
39599,89.9,1
39600,159.9,1
39601,159.9,1
39602,159.9,1
39603,159.9,1
39604,89.95,0
39605,54.9,0
39606,14.9,0
39607,14.9,0
39608,44.9,1
39609,19.9,0
39610,39.9,0
39611,24.9,1
39612,29.9,0
39613,49.9,1
39614,49.9,1
39615,119.9,0
39616,39.9,1
39617,79.9,0
39618,39.95,0
39619,39.9,1
39620,39.9,1
39621,39.9,1
39622,13.9,1
39623,13.9,0
39624,39.9,0
39625,13.9,0
39626,13.9,0
39627,199.9,1
39628,199.9,1
39629,199.9,1
39630,119.9,0
39631,199.9,1
39632,79.9,0
39633,49.9,1
39634,24.9,1
39635,99.9,1
39636,21.9,1
39637,21.9,1
39638,24.9,1
39639,59.9,1
39640,159.9,0
39641,69.9,0
39642,69.9,0
39643,44.9,0
39644,19.9,0
39645,149.9,1
39646,19.9,0
39647,49.9,0
39648,39.9,1
39649,19.9,0
39650,119.9,1
39651,119.9,0
39652,139.9,1
39653,39.9,0
39654,39.9,0
39655,129.9,0
39656,69.9,1
39657,24.9,0
39658,39.9,0
39659,49.9,0
39660,24.9,0
39661,39.9,0
39662,59.9,0
39663,59.9,0
39664,29.9,1
39665,29.9,0
39666,119.9,0
39667,219.9,1
39668,149.9,1
39669,149.9,1
39670,19.9,1
39671,19.9,1
39672,79.9,0
39673,49.9,0
39674,119.9,0
39675,49.9,0
39676,149.9,1
39677,79.9,0
39678,59.9,0
39679,129.9,0
39680,119.9,0
39681,119.95,0
39682,99.9,0
39683,99.9,1
39684,159.95,1
39685,89.9,1
39686,9.9,0
39687,59.9,1
39688,119.9,0
39689,199,0
39690,49.9,0
39691,119.9,0
39692,119.9,1
39693,169.9,0
39694,39.9,0
39695,49.9,1
39696,119.9,1
39697,21.9,1
39698,21.9,0
39699,129.9,1
39700,159.9,1
39701,39.9,1
39702,79.9,1
39703,21.9,1
39704,21.9,1
39705,39.95,0
39706,64.9,0
39707,79.9,0
39708,39.9,0
39709,49.9,1
39710,49.9,1
39711,39.9,0
39712,299.95,0
39713,299.9,0
39714,59.9,0
39715,189.9,0
39716,189.9,1
39717,149.9,0
39718,21.9,0
39719,21.9,0
39720,179.9,1
39721,179.9,0
39722,49.9,1
39723,69.9,1
39724,69.9,1
39725,69.9,1
39726,29.9,0
39727,49.9,1
39728,119.9,1
39729,39.9,1
39730,29.9,1
39731,79.9,1
39732,39.9,0
39733,64.9,0
39734,69.9,1
39735,79.9,0
39736,29.9,1
39737,64.9,1
39738,44.9,1
39739,19.9,0
39740,39.9,1
39741,19.9,0
39742,79.9,0
39743,79.9,0
39744,7.9,0
39745,7.9,0
39746,69.9,0
39747,39.9,0
39748,49.9,1
39749,34.9,1
39750,29.9,1
39751,44.9,1
39752,54.9,1
39753,74.9,1
39754,74.9,1
39755,55.9,1
39756,99.95,1
39757,99.95,1
39758,160,1
39759,210,1
39760,160,1
39761,299.95,0
39762,149.9,0
39763,69.9,1
39764,69.9,0
39765,69.9,1
39766,69.9,0
39767,26.9,1
39768,26.9,1
39769,26.9,1
39770,26.9,1
39771,99.9,0
39772,140,0
39773,59.9,0
39774,59.9,0
39775,59.9,0
39776,39.9,1
39777,39.9,1
39778,24.9,0
39779,24.9,0
39780,39.9,1
39781,79.9,0
39782,199,0
39783,49.9,0
39784,199.9,0
39785,34.95,0
39786,32.95,0
39787,79.9,0
39788,9.95,0
39789,59.9,1
39790,49.9,1
39791,49.9,0
39792,69.9,0
39793,14.9,0
39794,14.9,0
39795,14.9,0
39796,14.9,0
39797,49.9,0
39798,79.9,1
39799,170,1
39800,19.95,0
39801,189.95,1
39802,44.9,1
39803,44.9,1
39804,39.9,1
39805,89.9,1
39806,89.9,1
39807,59.9,1
39808,59.9,1
39809,129.9,1
39810,24.9,1
39811,149.9,1
39812,119.9,1
39813,59.9,1
39814,59.9,1
39815,99.95,1
39816,16.9,1
39817,49.9,1
39818,24.9,1
39819,149.9,1
39820,249.9,1
39821,79.9,0
39822,59.9,1
39823,39.9,1
39824,14.9,1
39825,129.9,1
39826,79.9,1
39827,24.9,0
39828,15.9,0
39829,49.9,0
39830,39.9,1
39831,7.9,0
39832,74.9,1
39833,79.9,0
39834,90,1
39835,7.9,0
39836,7.9,0
39837,7.9,0
39838,14.9,0
39839,34.95,0
39840,24.9,1
39841,69.9,1
39842,79.9,1
39843,24.9,0
39844,39.9,1
39845,79.9,0
39846,79.9,0
39847,139.9,1
39848,39.9,1
39849,39.9,1
39850,39.9,1
39851,39.9,1
39852,79.9,0
39853,69.9,1
39854,199.9,1
39855,79.9,0
39856,79.9,0
39857,99.9,1
39858,149.9,0
39859,69.9,1
39860,59.9,1
39861,59.9,1
39862,21.9,0
39863,29.9,1
39864,29.9,1
39865,29.9,1
39866,29.9,1
39867,49.9,0
39868,29.9,0
39869,16.9,0
39870,21.9,0
39871,21.9,1
39872,99.9,0
39873,99.9,0
39874,79.9,1
39875,79.9,1
39876,129.9,1
39877,179.9,1
39878,135,1
39879,135,1
39880,219.9,1
39881,199.9,1
39882,189.9,0
39883,39.9,1
39884,39.9,0
39885,89.9,1
39886,79.9,0
39887,29.9,1
39888,59.9,1
39889,39.95,0
39890,17.9,0
39891,32.95,0
39892,49.9,0
39893,14.9,0
39894,134.9,0
39895,129.9,1
39896,34.9,0
39897,29.9,0
39898,59.9,0
39899,69.9,0
39900,59.9,0
39901,49.9,0
39902,59.9,0
39903,21.9,0
39904,21.9,0
39905,159.9,1
39906,159.9,1
39907,189.9,1
39908,229.9,1
39909,19.9,1
39910,39.9,1
39911,39.9,0
39912,29.9,0
39913,12.9,0
39914,169.9,1
39915,159.9,0
39916,64.9,1
39917,89.9,1
39918,64.9,1
39919,99.9,1
39920,114.9,1
39921,139.9,0
39922,21.9,0
39923,21.9,0
39924,69.9,0
39925,39.9,0
39926,59.9,0
39927,89.9,0
39928,21.9,0
39929,149.9,0
39930,39.9,0
39931,149.9,0
39932,29.9,0
39933,39.9,0
39934,39.9,0
39935,59.9,0
39936,39.9,1
39937,49.9,1
39938,49.9,1
39939,49.9,0
39940,49.9,1
39941,69.9,0
39942,39.9,1
39943,59.9,0
39944,9.9,0
39945,9.9,0
39946,79.9,0
39947,24.9,1
39948,69.9,0
39949,49.9,0
39950,19.9,1
39951,79.9,0
39952,99.9,0
39953,199.9,0
39954,119.9,0
39955,79.9,0
39956,169.9,0
39957,229.9,0
39958,69.9,0
39959,29.9,0
39960,119.9,1
39961,59.9,0
39962,99.9,1
39963,39.9,0
39964,59.9,0
39965,99.9,1
39966,21.9,0
39967,24.9,0
39968,21.9,0
39969,21.9,0
39970,21.9,0
39971,21.9,0
39972,26.9,0
39973,26.9,0
39974,16.9,1
39975,16.9,1
39976,21.9,0
39977,26.9,0
39978,189.9,1
39979,64.9,1
39980,64.9,1
39981,59.9,1
39982,99.9,0
39983,89.9,0
39984,49.9,1
39985,39.9,0
39986,9.9,0
39987,9.9,0
39988,69.9,0
39989,69.9,1
39990,19.9,1
39991,24.9,1
39992,44.9,0
39993,44.9,1
39994,49.9,1
39995,29.9,1
39996,29.9,1
39997,21.9,1
39998,21.9,1
39999,39.9,1
40000,29.9,1
40001,49.9,1
40002,99.9,1
40003,59.9,1
40004,119.9,1
40005,29.9,0
40006,149.9,1
40007,199.9,1
40008,199.9,1
40009,69.9,0
40010,109.95,0
40011,69.9,1
40012,120,0
40013,79.9,0
40014,129.9,1
40015,79.9,0
40016,169.9,0
40017,219.9,1
40018,129.9,1
40019,129.9,0
40020,99.9,1
40021,99.9,1
40022,59.9,1
40023,29.9,1
40024,29.9,0
40025,29.9,0
40026,29.9,0
40027,89.95,0
40028,59.9,1
40029,79.9,1
40030,19.9,0
40031,19.9,0
40032,19.9,0
40033,89.9,1
40034,59.9,1
40035,99.9,1
40036,59.9,1
40037,64.9,1
40038,199.9,1
40039,199.9,0
40040,199.9,0
40041,199.9,0
40042,39.9,1
40043,59.9,0
40044,79.9,0
40045,69.9,0
40046,69.9,0
40047,99.95,0
40048,129.9,0
40049,29.9,0
40050,19.9,0
40051,17.9,0
40052,99.9,1
40053,39.9,0
40054,59.9,0
40055,70,1
40056,149.9,0
40057,119.9,1
40058,119.9,1
40059,29.9,0
40060,59.9,0
40061,59.9,0
40062,49.9,1
40063,49.9,1
40064,49.9,1
40065,49.9,1
40066,64.9,0
40067,29.9,0
40068,39.9,0
40069,29.9,1
40070,99.95,1
40071,99.95,0
40072,99.95,0
40073,99.95,0
40074,99.9,1
40075,19.9,0
40076,159.9,1
40077,79.9,0
40078,89.9,0
40079,59.9,0
40080,159.9,1
40081,49.9,1
40082,89.9,1
40083,79.9,1
40084,119.9,0
40085,79.9,1
40086,69.9,1
40087,59.9,1
40088,49.95,1
40089,49.95,0
40090,49.95,1
40091,79.9,1
40092,49.9,0
40093,49.9,0
40094,49.95,0
40095,49.95,0
40096,49.9,0
40097,16.9,1
40098,29.9,0
40099,14.9,0
40100,49.9,0
40101,69.9,1
40102,149.9,0
40103,34.95,0
40104,39.9,1
40105,39.9,1
