index,BAD,LOAN,MORTDUE,VALUE,YOJ,CLAGE,NINQ,CLNO,DEBTINC,DEROGzero,REASON_HomeImp,REASON_IsMissing,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,DELINQcat_1,DELINQcat_1+
2947,False,-0.2001662559792507,-0.22443712481221792,-0.08616120521558451,-1.0995913616786763,-0.1384457634998741,-0.8267923528296333,0.4333026953413167,-1.7316575200466082,True,0,0,1,0,0,0,0,0,0
2948,True,-0.2001662559792507,0.37522738517225457,0.8401727577660455,1.2016788553785194,-0.6211956514911063,2.9818971067967497,-0.21573931296938295,1.940898212961513,True,0,0,0,0,0,0,0,0,1
2949,False,-0.2001662559792507,-0.4909127693893973,-0.5576205826676143,-0.5242738074143773,-0.9423536445017872,-0.06505446090435664,-1.4056496615389988,0.1374556734050723,True,0,0,0,1,0,0,0,0,0
2950,False,-0.2001662559792507,0.7239410757835977,0.3733390705780947,-0.2366150302822279,1.5417270700846788,0.69668343102092,-0.21573931296938295,-0.2313745126758565,True,0,0,0,1,0,0,0,0,0
2951,True,-0.2001662559792507,0.029386512682782362,-0.21759850174368225,0.7701906896802951,-0.06103349571873463,-0.8267923528296333,-2.162865337901482,0.3169322013087802,True,0,0,0,0,0,0,0,0,0
2952,False,-0.2001662559792507,0.7408878008661495,0.6967537952368457,-0.5242738074143773,0.9351861017194324,1.4584213229461966,2.2722550522216323,0.4522320882153462,True,0,0,0,0,0,0,0,0,0
2953,False,-0.2001662559792507,-1.3801515423854858,-1.203727973017065,1.0578494668124447,-0.8138011270775224,-0.06505446090435664,-0.4320866490729495,-1.6645123517033922,True,0,0,0,0,0,0,0,0,0
2954,True,-0.2001662559792507,1.3948456715174955,0.7610396077361676,-0.5242738074143773,0.30976851143824,0.69668343102092,2.0559077161180657,-1.6836230869769913,True,0,0,0,0,0,1,0,0,0
2955,True,-0.2001662559792507,-1.365352176303121,2.246622231366076,0.05104374684992154,-0.4769795268976279,2.9818971067967497,2.164081384169849,-0.2740517784209333,False,0,0,0,0,0,0,0,0,1
2956,False,-0.2001662559792507,0.4498916379760314,0.3343478863033217,1.6331670210767435,1.3583078829291106,-0.8267923528296333,-0.4320866490729495,-1.2346077368725263,True,0,0,0,1,0,0,0,0,0
2957,False,-0.2001662559792507,1.015198403957522,0.439836188667074,-1.243420750244751,-0.6793775297896049,0.69668343102092,0.0006080231341835666,0.8080926615680749,True,0,0,0,1,0,0,0,0,0
2958,False,-0.2001662559792507,0.16522147862700282,0.13844426253388922,-1.243420750244751,-0.4767306458367529,-0.06505446090435664,-0.3239129810211662,-0.11179908435609097,True,0,0,0,1,0,0,0,0,0
2959,False,-0.2001662559792507,0.3312645623981691,0.7445225088419929,0.6263613011142205,1.6708163294568177,-0.8267923528296333,-0.21573931296938295,-0.7384806590826691,True,0,0,0,0,1,0,0,0,0
2960,True,-0.2001662559792507,-1.0311186497606015,-1.169520429405632,0.33870252398207107,-0.03952201706918639,1.4584213229461966,-0.1075656449175997,0.9643579333290198,True,0,0,0,1,0,0,0,0,0
2961,True,-0.2001662559792507,-0.7081152304217601,-0.8189833647594522,-0.9557619731126016,1.040326617524396,-0.8267923528296333,2.326341886247524,1.6323358233248495,True,1,0,0,1,0,0,0,0,0
2962,True,-0.18935753567957286,-1.1235131234983495,-0.7945461815594642,0.4825319125481457,-0.6837703253921397,-0.06505446090435664,-0.7566076532282994,0.1374556734050723,False,0,0,0,1,0,0,0,0,1
2963,False,-0.18935753567957286,-1.3976786347653851,1.5141245470709763,0.05104374684992154,1.616997242552588,-0.8267923528296333,0.6496500314448832,-1.081367420247048,True,1,0,0,0,0,0,1,0,0
2964,False,-0.18935753567957286,-1.8207083578020968,-0.21579335432355384,0.7701906896802951,1.0218011987129,-0.8267923528296333,0.10878169118596684,-0.9859472867118328,True,1,0,0,1,0,0,0,1,0
2965,True,-0.18935753567957286,0.2486782959855967,0.10624494542734923,2.064655186774968,1.0004797467157032,-0.8267923528296333,2.326341886247524,0.5017717757812381,True,0,0,0,0,0,1,0,0,0
2966,False,-0.18935753567957286,0.405174337715394,0.06838197829015645,2.4242286581901547,2.0402312189854843,0.69668343102092,2.326341886247524,0.23733731340397135,True,0,0,1,0,0,0,0,0,0
2967,False,-0.18935753567957286,0.028806145385434693,-0.19081462689752735,-0.9557619731126016,0.19117162111831584,-0.8267923528296333,0.9741710356002329,-0.4344560381060184,True,0,0,0,1,0,0,0,0,0
2968,False,-0.18935753567957286,1.0055352884566835,0.8299059818140654,-1.0995913616786763,1.2792351258443482,-0.8267923528296333,2.326341886247524,1.335409801807866,True,0,0,0,1,0,0,0,0,0
2969,False,-0.18935753567957286,0.7519728162454898,1.4231676814392575,-0.2366150302822279,1.0020035501816702,-0.06505446090435664,0.2169553592377501,0.8529684286910396,True,0,1,0,1,0,0,0,0,0
2970,False,-0.18935753567957286,-0.08686105697595448,-0.28511101525648364,-0.09278564171615318,-1.3180345923690775,1.4584213229461966,-1.0811286573836492,-0.3759585660827148,True,0,0,0,1,0,0,0,0,0
2971,False,-0.18935753567957286,-0.7839982545499669,-0.6394163251421815,-0.5242738074143773,0.8630279041858038,1.4584213229461966,1.1905183717037997,0.1374556734050723,True,0,0,0,0,1,0,0,0,0
2972,True,-0.18935753567957286,-1.3207219311370852,-0.7494174960562547,-0.9557619731126016,0.2770481529852296,-0.8267923528296333,-1.513823329590782,0.1374556734050723,True,0,0,0,1,0,0,0,0,0
2973,False,-0.18935753567957286,-0.419092316342624,-0.2108066345754492,0.33870252398207107,-0.06103349571873463,-0.06505446090435664,-0.5402603171247328,-1.5639920578048354,True,0,1,0,0,1,0,0,0,0
2974,False,-0.18935753567957286,-0.3080680523600161,-0.3380243990089968,-0.2366150302822279,1.3628539051507829,-0.8267923528296333,-0.1075656449175997,-1.0248638519031092,True,1,0,0,1,0,0,0,0,0
2975,True,-0.18935753567957286,-0.5992093070744711,-0.4982537968881422,0.05104374684992154,-1.2431544874309408,0.69668343102092,-1.2974759934872158,1.0704572940264587,True,0,0,0,1,0,0,0,0,0
2976,False,-0.18935753567957286,-0.03454094512006268,0.09507559576530487,-0.09278564171615318,0.8786881775540991,-0.06505446090435664,-0.972954989331866,0.40468176891185625,True,1,0,0,0,1,0,0,0,0
2977,False,-0.18935753567957286,-1.112253997929805,-0.43545723101042616,-0.2366150302822279,0.9296039085276766,-0.8267923528296333,2.326341886247524,1.129189263904555,True,1,0,0,1,0,0,0,0,0
2978,False,-0.18935753567957286,0.9375452595724051,0.3718498239564888,-0.09278564171615318,1.7859090103420918,-0.06505446090435664,-0.3239129810211662,-0.3503573131792112,True,0,0,0,1,0,0,0,0,0
2979,False,-0.18935753567957286,-1.0510542664244942,-1.2542044077524046,0.05104374684992154,-1.2532189759575814,0.69668343102092,-1.0811286573836492,-0.6240722465318382,True,1,0,0,1,0,0,0,0,0
2980,False,-0.18935753567957286,-0.12998234716888582,0.008405955256391016,-1.0995913616786763,-0.20722387157150915,1.4584213229461966,-0.21573931296938295,-0.2093861393288635,True,0,0,1,0,0,0,0,0,0
2981,False,-0.17854881537989514,-0.5680726015717691,-0.4380070017413575,-0.6681031959804521,1.1259809387377815,0.69668343102092,1.1905183717037997,-0.18403853381843768,True,0,0,0,0,1,0,0,0,0
2982,False,-0.17854881537989514,0.12729447574533306,-0.13323042419543205,-0.38044441884830266,0.3111185725871086,1.4584213229461966,-0.21573931296938295,1.4144417940741292,True,0,0,0,1,0,0,0,0,0
2983,False,-0.17854881537989514,-0.22435006971761576,-0.43004178875004107,-0.2366150302822279,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,-1.5388545932803313,True,0,0,0,1,0,0,0,0,0
2984,False,-0.17854881537989514,-1.41204272537474,-1.042889337883626,-0.2366150302822279,0.3039750065574981,-0.8267923528296333,-0.7566076532282994,0.1374556734050723,True,1,0,0,0,1,0,0,0,0
2985,False,-0.17854881537989514,0.021667627628058444,-0.07866984342205174,-1.0995913616786763,-0.012428217004769737,-0.06505446090435664,1.0823447036520162,0.17377596435302567,True,0,0,0,1,0,0,0,0,0
2986,False,-0.17854881537989514,1.4323954356558894,0.6844562284372211,1.0578494668124447,0.06117236231854644,-0.8267923528296333,-0.4320866490729495,1.150806740931074,True,0,0,0,1,0,0,0,0,0
2987,False,-0.17854881537989514,0.467360693626196,0.5829618147405029,-0.2366150302822279,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,0.3041759211562153,True,0,1,0,1,0,0,0,0,0
2988,True,-0.17854881537989514,-0.4555684009809246,-0.5362521500818446,-0.8119325845465268,0.3829032561947557,-0.06505446090435664,2.326341886247524,1.3365140918489902,False,0,0,1,0,0,0,0,0,1
2989,False,-0.17854881537989514,-0.3882167761237284,1.4874534939385795,1.7769964096428184,0.7723441596175669,-0.8267923528296333,0.6496500314448832,-1.9809895478745376,True,0,0,0,0,1,0,0,0,0
2990,False,-0.17854881537989514,0.0855660670660361,-0.1976516227512636,-0.6681031959804521,0.2641500619010004,1.4584213229461966,-0.21573931296938295,1.2637912005341398,True,0,0,0,1,0,0,0,0,0
2991,False,-0.17854881537989514,-0.20148359820211784,-0.21721490791690493,-0.2366150302822279,1.5376508573462864,-0.8267923528296333,-0.1075656449175997,-0.8141231830724176,True,1,0,0,1,0,0,0,0,0
2992,False,-0.17854881537989514,0.3584257519140397,-0.08625146258659093,-0.09278564171615318,2.3057599994163183,-0.06505446090435664,2.2722550522216323,0.8500817197837208,True,0,0,0,0,1,0,0,0,1
2993,False,-0.17854881537989514,-0.37335937331162816,-0.4819397770787319,-1.0995913616786763,-0.07727385044684364,-0.8267923528296333,0.4333026953413167,-0.3662507580424593,True,0,0,1,0,0,0,0,0,0
2994,True,-0.17854881537989514,-0.6331027572395747,-0.5801849254192191,-0.2366150302822279,-0.6529967784524043,-0.06505446090435664,1.9477340480662824,0.1374556734050723,True,0,0,0,1,0,0,0,1,0
2995,False,-0.17854881537989514,0.3245032833840689,0.2439776935831447,0.19487313541599627,-0.2943995600117286,1.4584213229461966,-0.21573931296938295,0.1374556734050723,True,0,0,0,0,1,0,0,0,0
2996,False,-0.17854881537989514,-0.24663617393576603,-0.1439710513451959,0.05104374684992154,0.3089650654168881,-0.8267923528296333,-0.21573931296938295,-2.2877821170254573,True,0,0,0,0,1,0,0,0,0
2997,False,-0.17854881537989514,-0.15955206096874924,-1.055074082969493,-0.2366150302822279,2.0500849087155872,-0.06505446090435664,-0.4320866490729495,-0.08535474783281279,True,0,0,0,1,0,0,0,0,0
2998,False,-0.17854881537989514,1.0780812006251417,0.3986788274881469,-1.243420750244751,-0.5310294154039059,-0.06505446090435664,0.0006080231341835666,0.9574763619699198,True,0,0,0,1,0,0,0,0,0
2999,False,-0.17854881537989514,-0.6700141173508859,-0.4903111482395773,-0.6681031959804521,0.6935452871005683,1.4584213229461966,1.0823447036520162,-0.15002693808271725,True,0,0,0,0,1,0,0,0,0
3000,False,-0.17854881537989514,-0.34396376970096904,-0.19458287213704534,2.4242286581901547,0.42588659255216815,-0.8267923528296333,0.0006080231341835666,0.04306978291567442,True,0,0,1,0,0,0,0,0,0
3001,False,-0.17854881537989514,0.04029741787291842,-0.2723170329163237,-0.9557619731126016,-0.6674840667898458,-0.06505446090435664,-0.1075656449175997,-1.730506532008613,True,0,0,1,0,0,0,0,0,0
3002,False,-0.17854881537989514,0.5612351039721805,0.1711174308382129,2.4242286581901547,2.0834340733110666,0.69668343102092,2.326341886247524,0.3366206143206547,True,0,0,1,0,0,0,0,1,0
3003,False,-0.17854881537989514,0.8559456175653236,0.5430906210984173,-1.243420750244751,-0.7064146552384073,-0.8267923528296333,0.9741710356002329,0.1573463324177857,True,0,0,0,0,1,0,0,0,0
3004,False,-0.17854881537989514,-0.13404491825031944,-0.28856335969747915,0.19487313541599627,-0.060180299129830785,-0.8267923528296333,-0.7566076532282994,-1.1872665506845212,True,1,0,0,0,1,0,0,1,0
3005,False,-0.17854881537989514,0.461528002287852,0.4035527255224935,-0.2366150302822279,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,0.2685947351947173,True,0,1,0,1,0,0,0,0,0
3006,False,-0.17854881537989514,0.9165649817732868,0.7990830896153732,-0.5242738074143773,-1.0624599772991057,-0.8267923528296333,-0.7566076532282994,-0.4577047534333206,True,0,0,0,0,1,0,0,0,0
3007,False,-0.17854881537989514,0.4377039247317304,0.04209451898453692,-0.2366150302822279,-0.01959063183188103,-0.06505446090435664,0.4333026953413167,1.5164256838242691,True,1,0,1,0,0,0,0,0,0
3008,False,-0.1677400950802174,-0.7599130117100389,-0.5775223329745297,-0.38044441884830266,-0.9838717753555316,0.69668343102092,-0.6484339851765161,1.2526246680160744,True,0,0,0,1,0,0,0,0,0
3009,False,-0.1677400950802174,-0.6391675954968576,0.3263826733120052,-0.9557619731126016,-0.5145660806835963,-0.06505446090435664,0.2169553592377501,0.5464955224467613,True,1,0,1,0,0,0,0,0,1
3010,False,-0.1677400950802174,-0.6639782974584703,-0.8715808477134429,1.0578494668124447,1.357099892988613,-0.8267923528296333,0.0006080231341835666,-0.6771142838630838,True,0,0,0,1,0,0,0,0,0
3011,True,-0.1677400950802174,-0.5365296389609235,-0.7777357462095187,-0.2366150302822279,-0.9321337495631014,2.2201592148714733,-0.3239129810211662,1.2337810184080351,True,0,0,0,1,0,0,0,0,0
3012,False,-0.1677400950802174,-0.7662970519808632,-0.7325393676780544,-0.2366150302822279,-1.0133864277792073,1.4584213229461966,-0.7566076532282994,1.2456713698776072,True,0,0,0,1,0,0,0,0,0
3013,False,-0.1677400950802174,-0.15955206096874924,-0.2201934011601168,2.4242286581901547,1.8232665576495837,-0.8267923528296333,-0.5402603171247328,-2.354536735574695,True,0,0,1,0,0,0,0,0,0
3014,True,-0.1677400950802174,0.6931235722944368,-0.20255936729973764,0.05104374684992154,0.5072535175612876,-0.8267923528296333,-0.21573931296938295,0.1374556734050723,True,0,0,1,0,0,0,0,1,0
3015,False,-0.1677400950802174,-0.16033555682016856,-0.019506136727344067,-0.09278564171615318,-0.6995568985259996,-0.8267923528296333,-1.0811286573836492,0.3540915443947633,True,1,0,1,0,0,0,0,0,0
3016,False,-0.1677400950802174,0.7687744495037047,0.6744150959127571,0.05104374684992154,0.929043958196486,0.69668343102092,2.164081384169849,0.4927417606092409,True,0,0,0,0,0,0,0,0,0
3017,False,-0.1677400950802174,0.1895388683858699,0.010053152277258162,-0.5242738074143773,-1.285228914257177,-0.8267923528296333,0.0006080231341835666,-1.827587132087258,False,0,0,0,1,0,0,0,0,0
3018,True,-0.1677400950802174,0.6495089698987601,0.40136398427558784,0.19487313541599627,-1.218888148037036,-0.06505446090435664,0.6496500314448832,0.1374556734050723,False,0,0,0,0,0,0,0,0,0
3019,False,-0.1677400950802174,-0.1867712872143546,0.05829571708018912,1.920825798208893,0.8426191443015958,-0.06505446090435664,0.32512902728953336,0.726985296095533,True,1,0,0,0,1,0,0,1,0
3020,False,-0.1677400950802174,-1.3739706306687334,-1.2756856620519323,1.6331670210767435,0.3827504142449553,0.69668343102092,-0.6484339851765161,0.07233313304864998,True,0,0,0,0,1,0,0,0,0
3021,True,-0.1677400950802174,-0.6292433147122126,-0.6620483609220411,-1.0995913616786763,-1.5109292880074825,-0.8267923528296333,-0.972954989331866,-1.9385281343811864,True,0,0,0,1,0,0,0,0,0
3022,True,-0.1677400950802174,2.115052469161078,1.5130414586188994,0.7701906896802951,-0.10885161274660404,-0.06505446090435664,1.0823447036520162,0.3658832925400055,True,0,0,0,0,0,0,0,1,0
3023,False,-0.1677400950802174,-0.15955206096874924,-1.2482248569232297,-1.0995913616786763,1.9643816062733217,-0.8267923528296333,-1.4056496615389988,-1.193345689198102,True,1,0,0,1,0,0,0,0,0
3024,False,-0.1677400950802174,-0.08410431231355309,-0.10633372763551917,-0.09278564171615318,-1.2317104592619257,-0.8267923528296333,-0.5402603171247328,0.1374556734050723,True,1,0,0,0,1,0,0,0,0
3025,False,-0.1677400950802174,-0.4067595112739861,-0.4109523547821834,-0.9557619731126016,1.6695510237851463,1.4584213229461966,-0.5402603171247328,0.1374556734050723,True,0,0,0,1,0,0,0,0,0
3026,False,-0.1677400950802174,2.2568977188366306,2.138818376149154,0.19487313541599627,1.083571657253908,-0.06505446090435664,1.839560380014499,0.1374556734050723,True,0,0,0,0,1,0,0,0,0
3027,False,-0.1677400950802174,0.15909860363998496,0.2659779277659593,1.345508243944594,0.8241334746548968,2.9818971067967497,1.0823447036520162,0.1374556734050723,True,0,0,0,0,0,0,0,0,0
3028,True,-0.1677400950802174,-0.1339868815205847,-0.2530019555209501,2.4242286581901547,-0.8803791060553237,2.9818971067967497,1.5150393758591494,0.1374556734050723,True,0,0,0,1,0,0,0,0,1
3029,True,-0.1677400950802174,-0.5953788829119765,-0.20255936729973764,-1.0995913616786763,-0.7371966649035511,1.4584213229461966,-1.0811286573836492,0.1374556734050723,True,0,0,0,0,0,0,0,0,0
3030,True,-0.1677400950802174,-0.10206668016646324,0.2546957563901569,-0.9557619731126016,0.4984467695426967,0.69668343102092,0.32512902728953336,0.1374556734050723,False,0,0,0,0,0,0,0,0,0
3031,False,-0.1677400950802174,1.6353208611734995,1.5659322780286609,-0.5242738074143773,-0.539872707009488,-0.06505446090435664,0.0006080231341835666,-1.275869616568544,True,0,0,1,0,0,0,0,0,0
3032,False,-0.1677400950802174,-0.544364597475117,0.9134166143377546,-0.9557619731126016,1.3443327177019906,2.9818971067967497,2.326341886247524,0.9602995750397664,True,0,0,0,1,0,0,0,0,0
3033,False,-0.1677400950802174,-0.5364716022311887,1.3557454252974626,1.6331670210767435,0.5169014091962318,-0.8267923528296333,0.6496500314448832,-1.9343009577938897,True,0,0,0,0,1,0,0,0,0
3034,True,-0.1677400950802174,-0.792036341618232,-1.1572679912915107,0.19487313541599627,-0.0028750822497776423,2.2201592148714733,-0.1075656449175997,1.0425355874223037,True,0,0,0,1,0,0,0,0,0
3035,False,-0.1677400950802174,-0.7420376989517309,-0.7512677721618863,2.3523139639071173,0.8854037348350224,-0.8267923528296333,-0.7566076532282994,-1.619650526788127,True,1,0,0,1,0,0,0,0,0
3036,False,-0.1677400950802174,-0.6338572347261265,-0.5526564272622613,1.2016788553785194,0.10573874121978373,-0.8267923528296333,0.2169553592377501,0.7346773632636434,True,0,0,0,0,1,0,0,0,0
3037,False,-0.1677400950802174,-1.7910806072724983,1.484452436352616,2.064655186774968,-1.309926532089131,0.69668343102092,0.0006080231341835666,0.1374556734050723,True,1,0,0,0,0,0,0,0,0
3038,False,-0.1677400950802174,0.10869370386534047,0.01601013876368182,-1.243420750244751,-0.4923171909155042,1.4584213229461966,-0.1075656449175997,-0.3671229019264747,True,0,0,1,0,0,0,0,0,0
3039,False,-0.1677400950802174,0.9295942275987421,1.0435677433290107,-1.0995913616786763,-0.5321530345365428,0.69668343102092,-0.6484339851765161,0.018128349190987,True,0,0,1,0,0,0,0,0,0
3040,False,-0.1677400950802174,-0.8183269801880811,-0.7050559982065998,-0.8119325845465268,0.3591758257193216,1.4584213229461966,-0.4320866490729495,0.16905577114408327,True,1,0,0,0,1,0,0,0,0
3041,False,-0.1677400950802174,0.7081260669308739,0.4500127072480477,0.05104374684992154,1.5009658402625403,0.69668343102092,-0.3239129810211662,-0.3071210152989259,True,0,0,0,1,0,0,0,0,0
3042,False,-0.1677400950802174,-0.15955206096874924,-1.5579430255317563,0.33870252398207107,-0.9757296077277264,0.69668343102092,-1.4056496615389988,-0.408705116442758,True,0,0,0,1,0,0,0,0,0
3043,False,-0.1677400950802174,-0.7276736083423763,-0.4979378960896197,-0.6681031959804521,-0.6948822685227415,-0.06505446090435664,-1.4056496615389988,-0.9787289186486784,True,0,0,0,0,0,0,0,0,0
3044,False,-0.1677400950802174,-0.9956582078926596,-1.0192870353654475,0.05104374684992154,-0.7683800129100342,-0.8267923528296333,-1.2974759934872158,-2.354536735574695,True,1,0,0,1,0,0,0,0,0
3045,False,-0.15693137478053962,-1.7669663460677032,-0.029908298735833862,0.7701906896802951,1.0968158225180964,-0.8267923528296333,0.2169553592377501,-0.8945294066782636,True,1,0,0,1,0,0,0,0,0
3046,False,-0.15693137478053962,0.1991439471569737,0.5737104342123449,-0.2366150302822279,-0.06103349571873463,-0.06505446090435664,-0.1075656449175997,0.01993025355228006,True,0,1,0,1,0,0,0,0,0
3047,False,-0.15693137478053962,0.7354033299062142,0.5716345146791973,-1.243420750244751,0.9556582038210912,-0.06505446090435664,0.8659973675484497,1.1101020456077977,True,0,0,1,0,0,0,0,0,1
3048,False,-0.15693137478053962,0.31217047831543104,0.19131251760089915,-1.0995913616786763,1.4251938025332886,-0.06505446090435664,-0.1075656449175997,0.7517498485586898,True,0,0,0,0,1,0,0,0,0
3049,False,-0.15693137478053962,-0.38952260254276055,-0.0737508167022019,0.05104374684992154,-0.06103349571873463,-0.8267923528296333,-0.6484339851765161,-1.6759068309184162,True,0,1,0,0,1,0,0,0,0
3050,False,-0.15693137478053962,0.7902190211407008,1.4867765636560315,-0.2366150302822279,1.097848403241037,-0.06505446090435664,0.2169553592377501,0.5689243351743186,False,0,1,0,1,0,0,0,0,0
3051,False,-0.15693137478053962,0.9293330623149356,0.4801812335069433,-0.8119325845465268,1.262569070383573,-0.8267923528296333,1.2986920397555828,-0.7921685733850319,True,0,0,1,0,0,0,0,0,0
3052,False,-0.15693137478053962,-0.4238223098160073,-0.3759324948316928,-0.38044441884830266,-0.9195350594459736,-0.8267923528296333,-1.513823329590782,0.4642563184745095,True,0,0,0,1,0,0,0,0,0
3053,False,-0.15693137478053962,-0.7150216012601972,-0.669020742832287,-0.9557619731126016,-0.7530010610500134,-0.8267923528296333,-0.3239129810211662,-0.15570225650824446,False,1,0,1,0,0,0,0,0,0
3054,False,-0.15693137478053962,0.12381227196124707,0.0453212199980164,-1.0995913616786763,-1.130622152828742,-0.8267923528296333,-0.4320866490729495,-1.3928052642378288,True,0,0,0,0,0,0,0,0,0
3055,True,-0.15693137478053962,-0.8200100453503893,-0.20255936729973764,-1.027676667395639,0.40698086398974187,-0.8267923528296333,-0.1075656449175997,0.1374556734050723,False,0,0,0,1,0,0,0,0,1
3056,False,-0.15693137478053962,-0.15955206096874924,-1.0713655384361511,-1.243420750244751,-1.0496820312710535,0.69668343102092,-1.2974759934872158,1.4108798119746404,True,0,0,1,0,0,0,0,0,0
3057,False,-0.15693137478053962,-0.15955206096874924,-0.9382584805444351,-0.9557619731126016,-1.0189427199022891,-0.06505446090435664,-1.4056496615389988,0.9742007960077091,True,0,0,1,0,0,0,0,0,0
3058,False,-0.15693137478053962,0.030373137088273387,-0.30654714087050816,-0.5242738074143773,-0.8153255716590495,-0.06505446090435664,-0.1075656449175997,-1.96145416319054,True,0,0,1,0,0,0,0,0,0
3059,False,-0.15693137478053962,0.1208233803799066,-0.06185940807210619,-0.38044441884830266,0.12087458205898037,2.2201592148714733,-0.21573931296938295,1.084096972616241,True,0,0,0,1,0,0,0,0,0
3060,False,-0.15693137478053962,-1.2136441647764415,-1.2195455772859398,1.6331670210767435,0.3653210465969624,0.69668343102092,-0.5402603171247328,-0.5645658962020257,True,0,0,0,0,1,0,0,1,0
3061,False,-0.15693137478053962,-0.15955206096874924,-1.225976414970147,-0.2366150302822279,2.2246568293490943,-0.06505446090435664,-0.6484339851765161,-0.4141807085435367,True,0,0,0,1,0,0,0,0,0
3062,False,-0.15693137478053962,-0.025342123457102232,0.0496084451208213,-1.243420750244751,-0.3735315561743499,2.2201592148714733,-0.21573931296938295,-0.7179767109096051,True,0,0,1,0,0,0,0,0,0
3063,False,-0.15693137478053962,0.01679254233033808,0.14045248903878205,0.05104374684992154,0.881316366685864,-0.06505446090435664,-0.972954989331866,0.5206602756236827,True,1,0,0,0,1,0,0,0,0
3064,False,-0.14612265448086184,-0.2200843700821105,-0.1449187537407633,-0.9557619731126016,0.09162650548566988,-0.8267923528296333,1.0823447036520162,0.2111998734284772,True,0,0,0,1,0,0,0,0,0
3065,False,-0.14612265448086184,-0.16410794425292838,0.2190215304998698,0.19487313541599627,1.050556770312062,-0.8267923528296333,-1.0811286573836492,0.4744337941379743,True,1,0,0,0,1,0,0,0,0
3066,False,-0.14612265448086184,-0.2200843700821105,-0.06125017081781287,-1.243420750244751,-0.21240934245396695,-0.8267923528296333,0.4333026953413167,-1.6356726431103803,True,0,0,1,0,0,0,0,1,0
3067,False,-0.14612265448086184,-0.15955206096874924,-1.5530014344691552,0.6263613011142205,-1.248970174910102,0.69668343102092,-1.4056496615389988,-0.10674629390324393,True,0,0,0,1,0,0,0,0,0
3068,False,-0.14612265448086184,0.9335117068558388,0.8846245129867069,-0.2366150302822279,-1.0317228457232486,-0.8267923528296333,-0.7566076532282994,-0.4857868794152182,True,0,0,0,0,1,0,0,0,0
3069,False,-0.14612265448086184,0.4514876480437374,0.7249592236763517,0.4825319125481457,1.5095417866790828,-0.8267923528296333,-0.3239129810211662,-0.9326117911052842,True,0,0,0,0,1,0,0,0,0
3070,False,-0.14612265448086184,-1.1428103361351594,-0.8514534539790114,0.7701906896802951,-0.9372254893505052,-0.8267923528296333,-0.3239129810211662,0.8605585329666992,True,0,0,0,1,0,0,0,0,0
3071,False,-0.14612265448086184,-0.7754668552789563,-0.8296111701954579,-0.38044441884830266,-1.0485047635882516,-0.06505446090435664,-1.2974759934872158,-0.9317739148160954,True,0,0,0,1,0,0,0,0,0
3072,False,-0.14612265448086184,-0.4770129726179207,0.3215539039631618,-1.0995913616786763,-0.5552174232985381,-0.06505446090435664,0.2169553592377501,0.5096445877142161,True,1,0,1,0,0,0,0,0,1
3073,False,-0.14612265448086184,-0.5573648249357046,-0.4853244284914727,-0.9557619731126016,1.197928850367322,-0.8267923528296333,-1.1893023254354325,0.609777355430103,True,0,0,0,1,0,0,0,0,1
3074,False,-0.14612265448086184,-1.7253830292127432,-0.12424981578029334,0.6263613011142205,1.0819946411963586,-0.8267923528296333,0.2169553592377501,-0.6912661286127972,True,1,0,0,1,0,0,0,1,0
3075,False,-0.14612265448086184,-0.32820679757798,-0.3399649324856348,-0.9557619731126016,1.6831821664021016,1.4584213229461966,-0.6484339851765161,1.593796201676664,True,0,0,0,1,0,0,0,0,0
3076,True,-0.14612265448086184,0.1905254927913609,0.12021227359059257,1.2016788553785194,-0.09506749995673504,-0.06505446090435664,-1.1893023254354325,0.5419762314114094,True,0,0,0,1,0,0,0,0,0
3077,False,-0.14612265448086184,-0.09516030932802604,-0.03785094738439873,-0.2366150302822279,-0.9585189887092304,-0.8267923528296333,-1.1893023254354325,0.8986313426245761,True,1,0,1,0,0,0,0,0,0
3078,False,-0.14612265448086184,-0.15955206096874924,-0.9440575166315972,-1.0995913616786763,-1.3437482757871144,-0.06505446090435664,-1.2974759934872158,1.1471520347514672,True,0,0,1,0,0,0,0,0,0
3079,False,-0.14612265448086184,-1.1930411257205995,-1.1959884034532644,1.6331670210767435,0.22215571040836415,0.69668343102092,-0.5402603171247328,-0.4941726974001577,True,0,0,0,0,1,0,0,1,0
3080,False,-0.14612265448086184,-1.6739915050326075,-0.9420041614412012,-0.8119325845465268,1.576143179197181,-0.8267923528296333,-0.6484339851765161,-2.354536735574695,True,0,0,0,0,1,0,0,0,0
3081,False,-0.14612265448086184,-0.496049019970924,-0.28267406623931035,-0.5242738074143773,-0.8821387887585824,-0.8267923528296333,-0.972954989331866,-0.9808854254250624,True,1,0,0,0,1,0,0,0,0
3082,False,-0.14612265448086184,-1.8981293552682748,-0.11136557606912703,0.7701906896802951,1.1762685046844523,-0.8267923528296333,0.2169553592377501,-0.6927492099594791,True,1,0,0,1,0,0,0,0,0
